id,entity_id,CategoryName,sku,name,description,shortdesc,price,link,image,Brand,Rating,CaffeineType,Count,Flavored,Seasonal,Instock,Facebook,IsKCup
1,340,"",20,"","","",41.6,http://www.coffeeforless.com/green-mountain-coffee-french-roast-ground-coffee-24-2-2oz-bag.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/frac_box.jpg,"",0,Caffeinated,24,No,No,Yes,1,""
2,342,"",5000081171,"","","",11.99,http://www.coffeeforless.com/nestles-milk-hot-chocolate-50-packets.html,http://mcdn.coffeeforless.com/media/catalog/product//n/e/nestle-hot-chocolate-mix-50-packets.png,"",5,"",50,"","",Yes,1,""
3,343,"",7602,"","","",59.96,http://www.coffeeforless.com/green-mountain-coffee-vermont-country-blend-decaf-k-cups-96ct-medium.html,http://mcdn.coffeeforless.com/media/catalog/product//g/r/green-mountain-coffee-vermont-country-blend-decaf-k-cups-96ct-medium-914.jpg,"",5,Decaffeinated,96,No,No,Yes,"",1
4,344,"",396,"","","",6.5,http://www.coffeeforless.com/tazo-om-tea-24ct-box.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/tazo-om-tea-24ct-box.jpg,"",5,Caffeinated,0,No,No,No,1,""
5,345,"",149901,"","","",6.5,http://www.coffeeforless.com/tazo-calm-tea-24ct-box.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/tazo-calm-tea-24ct-box.jpg,"",5,Caffeine Free,0,Yes,No,Yes,1,""
6,346,"",6,"","","",129.99,http://www.coffeeforless.com/barrie-house-irish-cream-coffee-beans-3-5lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-irish-cream-coffee-beans-3-5lb-bags.jpg,"",0,Caffeinated,0,Yes,No,No,1,""
7,347,"",190,"","","",21.99,http://www.coffeeforless.com/marcal-sunrise-rolled-towels.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/sunrise_paper_towels.jpg,"",0,"",15,"","",Yes,1,""
8,348,"",169,"","","",25,http://www.coffeeforless.com/medium-weight-plastic-spoons-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/spoons.jpg,"",0,"",1000,"","",Yes,1,""
9,350,"",1570007288,"","","",10,http://www.coffeeforless.com/swiss-miss-hot-chocolate-no-sugar-added-mix-24-packets.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/swissmisssugarfree.gif,"",5,"",24,"","",Yes,1,""
10,351,"",247491,"","","",44.5,http://www.coffeeforless.com/starbucks-caffe-verona-ground-coffee-18-2-5oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//s/t/starbucks_cafe_verona_portion_pack.jpg,"",5,Caffeinated,18,No,No,Yes,1,""
11,352,"",149900,"","","",6.5,http://www.coffeeforless.com/tazo-zen-tea-24ct-box.html,http://mcdn.coffeeforless.com/media/catalog/product/images/tazo/tazo-zen-tea-24ct-box.jpg,"",5,Caffeinated,0,No,No,Yes,1,""
12,354,"",343,"","","",3000,http://www.coffeeforless.com/bunn-twin-3-gallon-automatic-coffee-urn-u3.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnurn2.gif,"",4,"",0,"","",Yes,1,""
13,356,"",369,"","","",900,http://www.coffeeforless.com/bunn-cwtf-aps-mv-single-multi-voltage-airpot-coffee-brewer.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnairpot.gif,"",0,"",0,"","",Yes,1,""
14,358,"",363,"","","",1600,http://www.coffeeforless.com/bunn-single-coffee-brewer-portable-server-single.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnsingle.gif,"",0,"",0,"","",Yes,1,""
15,359,"",189,"","","",76,http://www.coffeeforless.com/diplomat-9-inch-plastic-plates-500ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/9inch_plastic_plates.jpg,"",0,"",500,"","",Yes,1,""
16,360,"",368,"","","",900,http://www.coffeeforless.com/bunn-cwtf15-aps-single-airpot-coffee-brewer.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnairpot.gif,"",0,"",0,"","",Yes,1,""
17,362,"",149,"","","",5.95,http://www.coffeeforless.com/bigelows-plantation-mint-tea-28ct-box.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/bigelows-plantation-mint-tea-28ct-box.jpg,"",0,Caffeinated,0,Yes,No,Yes,1,""
18,363,"",223,"","","",49.99,http://www.coffeeforless.com/8oz-styrofoam-coffee-cups-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/DART_8oz_foam.jpg,"",0,"",1000,"","",Yes,1,""
19,364,"",6,"","","",129.99,http://www.coffeeforless.com/barrie-house-vanilla-cream-3-5lb-bags-of-beans.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-vanilla-cream-coffee-beans-3-5lb-bags.jpg,"",5,Caffeinated,0,Yes,"",No,1,""
20,366,"",6,"","","",129.99,http://www.coffeeforless.com/barrie-house-creme-brulee-coffee-beans-3-5lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-creme-brulee-coffee-beans-3-5lb-bags.jpg,"",0,Caffeinated,0,Yes,No,No,1,""
21,367,"",6752,"","","",59.96,http://www.coffeeforless.com/green-mountain-coffee-mocha-nut-fudge-k-cups-96ct-flavored.html,http://mcdn.coffeeforless.com/media/catalog/product//g/r/green-mountain-coffee-mocha-nut-fudge-k-cups-96ct-flavored-914.jpg,"",5,Caffeinated,96,Yes,No,Yes,"",1
22,369,"",170,"","","",85,http://www.coffeeforless.com/plastic-medium-weight-soup-spoons-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/spoons.jpg,"",0,"",1000,"","",Yes,1,""
23,371,"",366,"","","",3000,http://www.coffeeforless.com/bunn-dual-sh-soft-heat-coffee-brewer-docking-system.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunndualsoft.gif,"",0,"",0,"","",Yes,1,""
24,374,"",6,"","","",129.99,http://www.coffeeforless.com/barrie-house-hawaiian-coconut-coffee-beans-3-5lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-hawaiian-coconut-coffee-beans-3-5lb-bags.jpg,"",5,Caffeinated,0,Yes,No,No,1,""
25,375,"",139,"","","",5.5,http://www.coffeeforless.com/tetley-s-peppermint-herbal-tea-20-drawstring-tea-bag.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/tetley_peppermint.gif,"",0,Caffeine Free,0,Yes,No,No,1,""
26,378,"",188,"","","",72.99,http://www.coffeeforless.com/diplomat-6-inch-plastic-plates-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/6inch_plastic_plates.jpg,"",0,"",1000,"","",Yes,1,""
27,382,"",153961,"","","",6.5,http://www.coffeeforless.com/tazo-china-green-tips-tea-24ct-box.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/tazo-china-green-tips-tea-24ct-box.jpg,"",5,Caffeinated,0,No,No,Yes,1,""
28,384,"",354,"","","",1650,http://www.coffeeforless.com/bunn-cwtf-4-2-twin-12-cup-automatic-coffee-brewer-6-warmers.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunn4or6pot.gif,"",0,"",0,"","",Yes,1,""
29,386,"",167,"","","",25,http://www.coffeeforless.com/medium-weight-plastic-knives-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Knives.jpg,"",0,"",1000,"","",Yes,1,""
30,389,"",196,"","","",53.95,http://www.coffeeforless.com/surpass-facial-tissue-30-boxes.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/surpass-facial-tissue-30-boxes.jpg,"",0,"",30,"","",Yes,1,""
31,393,"",382,"","","",400,http://www.coffeeforless.com/bunn-a10a-10-cup-automatic-or-pourover-coffee-brewer.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunna10.gif,"",0,"",0,"","",No,1,""
32,394,"",359,"","","",1150,http://www.coffeeforless.com/bunn-rl-12-cup-bunn-pour-omatic-coffee-brewer-5-warmers.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunn5potsteel.gif,"",0,"",0,"","",Yes,1,""
33,396,"",150,"","","",5.95,http://www.coffeeforless.com/bigelows-raspberry-royale-tea-28ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/bigelows-raspberry-royale-tea-28ct.jpg,"",5,Caffeinated,0,Yes,No,No,1,""
34,397,"",6,"","","",129.99,http://www.coffeeforless.com/barrie-house-chocolate-raspberry-cream-coffee-beans-3-5lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-chocolate-raspberry-cream-coffee-beans-3-5lb-bags.jpg,"",0,Caffeinated,0,Yes,No,No,1,""
35,399,"",6694,"","","",59.96,http://www.coffeeforless.com/green-mountain-coffee-french-roast-k-cups-96ct-dark.html,http://mcdn.coffeeforless.com/media/catalog/product//g/r/green-mountain-coffee-french-roast-k-cups-96ct-dark-914.jpg,"",5,Caffeinated,96,No,No,Yes,"",1
36,403,"",156,"","","",5.95,http://www.coffeeforless.com/bigelows-cranberry-apple-herbal-caffeine-free-tea-28ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/i/bigelow-cranberry-apple-tea-bags.png,"",5,Caffeine Free,0,Yes,No,Yes,1,""
37,404,"",166,"","","",5.95,http://www.coffeeforless.com/bigelows-constant-comment-decaf-tea-20ct.html,http://mcdn.coffeeforless.com/media/catalog/product//b/i/bigelow-constant-comment-decaf-tea-bags.jpg,"",0,Decaffeinated,0,Yes,No,No,1,""
38,407,"",153,"","","",5.95,http://www.coffeeforless.com/bigelow-s-darjeeling-tea-28ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/bigelows-darjeeling-tea-28ct.jpg,"",4,Caffeinated,0,No,No,Yes,1,""
39,408,"",124,"","","",5.95,http://www.coffeeforless.com/celestial-seasonings-peppermint-caffeine-free-25ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/celestial-seasonings-peppermint-caffeine-free-tea-bags-25ct.jpg,"",5,Caffeine Free,0,Yes,No,Yes,1,""
40,409,"",6,"","","",129.99,http://www.coffeeforless.com/barrie-house-orange-cappuccino-coffee-beans-3-5lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-orange-cappuccino-coffee-beans-3-5lb-bags.jpg,"",0,Caffeinated,0,Yes,No,No,1,""
41,411,"",85,"","","",29.99,http://www.coffeeforless.com/barrie-house-hazelnut-creme-de-noisette-ground-coffee-24-1-75oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/barrie-house-hazelnut-creme-de-noisette-ground-coffee-24-1-75oz-bags.jpg,"",5,Caffeinated,24,Yes,No,Yes,1,""
42,412,"",180,"","","",79.99,http://www.coffeeforless.com/7-3-4-inch-wrapped-flexible-plastic-drinking-straws-1600ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/7_34_straws.jpg,"",0,"",1600,"","",Yes,1,""
43,413,"",25810940,"","","",23.5,http://www.coffeeforless.com/equal-packets-500ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/equal-packets-500ct.jpg,"",5,"",500,"","",Yes,1,""
44,417,"",121,"","","",5.95,http://www.coffeeforless.com/celestial-seasonings-mandarin-orange-spice-caffeine-free-25ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/mandarin-orange-spice-med.jpg,"",5,Decaffeinated,0,Yes,No,Yes,1,""
45,418,"",399,"","","",6.5,http://www.coffeeforless.com/tazo-darjeeling-tea-24ct-box.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/tazo-darjeeling-tea-24ct-box.jpg,"",4,Caffeinated,0,No,No,No,1,""
46,419,"",6003,"","","",59.96,http://www.coffeeforless.com/green-mountain-coffee-colombian-fair-trade-select-k-cups-96ct.html,http://mcdn.coffeeforless.com/media/catalog/product//g/r/green-mountain-coffee-colombian-fair-trade-select-k-cups-96ct-914.jpg,"",5,Caffeinated,96,No,No,Yes,"",1
47,420,"",6,"","","",129.99,http://www.coffeeforless.com/barrie-house-super-chocolate-supreme-ground-coffee-3-5lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-super-chocolate-supreme-ground-coffee-3-5lb-bags.jpg,"",0,Caffeinated,0,Yes,No,No,1,""
48,424,"",226,"","","",75,http://www.coffeeforless.com/14oz-styrofoam-coffee-cups-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/DART_14oz_foam.jpg,"",0,"",1000,"","",Yes,1,""
49,425,"",4060,"","","",59.96,http://www.coffeeforless.com/green-mountain-coffee-fair-trade-organic-sumatran-reserve-k-cups-96ct-extra-bold.html,http://mcdn.coffeeforless.com/media/catalog/product//g/r/green-mountain-coffee-fair-trade-organic-sumatran-reserve-k-cups-96ct-extra-bold-914.jpg,"",5,Caffeinated,96,No,No,Yes,"",1
50,426,"",71,"","","",44.95,http://www.coffeeforless.com/millstone-coffee-breakfast-blend-ground-coffee-24-1-75oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//m/i/millstone-breakfast-blend-coffee-beans_1.png,"",5,Caffeinated,24,No,No,No,1,""
51,429,"",231,"","","",25,http://www.coffeeforless.com/12oz-lids-for-styrofoam-cups-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/lift_n_lock.jpg,"",0,"",1000,"","",Yes,1,""
52,431,"",5000053774,"","","",10.99,http://www.coffeeforless.com/nestles-no-sugar-added-hot-chocolate-mix-30-packets.html,http://mcdn.coffeeforless.com/media/catalog/product//n/e/nestle-no-sugar-added-hot-chocolate-packets-30-ct.png,"",5,"",30,"","",No,1,""
53,435,"",380,"","","",420,http://www.coffeeforless.com/bunn-vp17-3-low-profile-pourover-coffee-brewer-3-warmers.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnpourover32.gif,"",0,"",0,"","",Yes,1,""
54,436,"",174,"","","",8.5,http://www.coffeeforless.com/knives-heavy-weight-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Knives.jpg,"",0,"",100,"","",Yes,1,""
55,437,"",22,"","","",43,http://www.coffeeforless.com/green-mountain-coffee-french-vanilla-ground-coffee-24-2-2oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/frac_box.jpg,"",4,Caffeinated,24,Yes,No,No,1,""
56,438,"",145,"","","",5.5,http://www.coffeeforless.com/tetley-s-orange-spice-black-tea-20-drawstring-tea-bag.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/tetley_orangespice.gif,"",5,Caffeinated,0,Yes,No,No,1,""
57,440,"",371,"","","",1600,http://www.coffeeforless.com/bunn-cwtf-twin-aps-airpot-coffee-brewer.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnairpotdual.gif,"",0,"",0,"","",Yes,1,""
58,441,"",159,"","","",5.95,http://www.coffeeforless.com/bigelows-sweet-dreams-herbal-caffeine-free-tea-28ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/bigelows-sweet-dreams-herbal-caffeine-free-tea-28ct.jpg,"",4,Caffeine Free,0,Yes,No,Yes,1,""
59,443,"",122,"","","",5.95,http://www.coffeeforless.com/celestial-seasonings-red-zinger-caffeine-free-25ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/celestial-seasonings-red-zinger-caffeine-free-tea-bags-25ct.jpg,"",0,Caffeine Free,0,Yes,No,Yes,1,""
60,444,"",177,"","","",3.99,http://www.coffeeforless.com/sipstix-5-1-4-inch-stirrers-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/5_14inch_stirrers.jpg,"",0,"",1000,"","",Yes,1,""
61,445,"",6570,"","","",59.96,http://www.coffeeforless.com/green-mountain-coffee-our-blend-k-cups-96ct-mild.html,http://mcdn.coffeeforless.com/media/catalog/product//g/r/green-mountain-coffee-our-blend-k-cups-96ct-mild-914.jpg,"",5,Caffeinated,96,No,No,Yes,"",1
62,449,"",95,"","","",74.7,http://www.coffeeforless.com/coffee-serv-colombian-red-ground-coffee-80-2oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/95_L.jpg,"",0,Caffeinated,0,No,No,No,1,""
63,450,"",230,"","","",32.99,http://www.coffeeforless.com/10oz-lids-styrofoam-cups-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/lift_n_lock.jpg,"",0,"",1000,"","",Yes,1,""
64,452,"",173,"","","",85,http://www.coffeeforless.com/heavy-weight-plastic-spoons-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/spoons.jpg,"",0,"",1000,"","",Yes,1,""
65,453,"",23061,"","","",44.5,http://www.coffeeforless.com/starbucks-decaf-pike-place-blend-ground-coffee-18-2-5oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//s/t/starbucks_pike_place_decaf_portion_pack.jpg,"",0,Decaffeinated,18,No,No,Yes,1,""
66,454,"",175,"","","",8.5,http://www.coffeeforless.com/forks-heavy-weight-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/forks.jpg,"",0,"",100,"","",Yes,1,""
67,455,"",0,"","","",39.5,http://www.coffeeforless.com/melitta-traditional-blend-ground-coffee-30-1-5oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/Melitta-Traditional-2-oz.jpg,"",0,Caffeinated,30,No,No,No,1,""
68,457,"",342,"","","",2500,http://www.coffeeforless.com/bunn-sru-3-gallon-automatic-urns-coffee-maker.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnurn.gif,"",5,"",0,"","",Yes,1,""
69,458,"",0,"","","",44.99,http://www.coffeeforless.com/millstone-coffee-colombian-supremo-decaffeinated-ground-coffee-24-1-75oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/DecafColombian.gif,"",5,Decaffeinated,24,No,No,Yes,1,""
70,459,"",93,"","","",67.5,http://www.coffeeforless.com/coffee-serv-gourmet-blue-ground-coffee-80-1-75oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/93_L.jpg,"",0,Caffeinated,0,No,No,Yes,1,""
71,461,"",1570007285,"","","",14.5,http://www.coffeeforless.com/swiss-miss-hot-chocolate-mix-marshmallows-50-packets.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/swissmissmarsh.gif,"",0,"",50,"","",Yes,1,""
72,463,"",161,"","","",5.95,http://www.coffeeforless.com/bigelows-i-love-lemon-herbal-caffeine-free-tea-28ct-box.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/bigelows-i-love-lemon-herbal-caffeine-free-tea-28ct-box.jpg,"",5,Caffeine Free,0,Yes,No,Yes,1,""
73,468,"",6732,"","","",59.96,http://www.coffeeforless.com/green-mountain-coffee-french-vanilla-k-cups-96ct-flavored.html,http://mcdn.coffeeforless.com/media/catalog/product//g/r/green-mountain-coffee-french-vanilla-k-cups-96ct-flavored-914.jpg,"",5,Caffeinated,96,Yes,No,Yes,"",1
74,469,"",6,"","","",160,http://www.coffeeforless.com/barrie-house-caramel-coffee-beans-3-5lb-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//b/a/barrie-house-caramel-coffee-beans-3-5lb-bags.jpg,"",0,Caffeinated,0,Yes,No,No,1,""
75,471,"",374,"","","",845,http://www.coffeeforless.com/bunn-cwtf15-ts-thermal-server-coffee-brewer.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnairpotthermal.gif,"",5,"",0,"","",Yes,1,""
76,472,"",60051,"","","",59.96,http://www.coffeeforless.com/gloria-jean-s-coffee-french-vanilla-supreme-k-cups-96ct-flavored.html,http://mcdn.coffeeforless.com/media/catalog/product//g/l/gloria-jeans-french-vanilla-supreme-k-cups-96ct-flavored-914.jpg,"",5,Caffeinated,96,Yes,No,Yes,"",1
77,473,"",225,"","","",59.99,http://www.coffeeforless.com/12oz-styrofoam-coffee-cups-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/DART_12oz_foam.jpg,"",0,"",1000,"","",Yes,1,""
78,474,"",7510199904,"","","",44.95,http://www.coffeeforless.com/millstone-caffe-midnight-ground-coffee-24-1-75oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product//m/i/millstone-cafe-midnight-ground-coffee.png,"",5,Caffeinated,24,No,No,No,1,""
79,475,"",176,"","","",8.5,http://www.coffeeforless.com/heavy-weight-plastic-spoons-100ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/spoons.jpg,"",0,"",100,"","",Yes,1,""
80,478,"",128,"","","",5.95,http://www.coffeeforless.com/celestial-seasonings-english-breakfast-25ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/celestial-seasonings-english-breakfast-tea-bags-25ct.jpg,"",0,Caffeinated,0,No,No,Yes,1,""
81,484,"",137,"","","",5.5,http://www.coffeeforless.com/tetley-s-lemon-chamomile-herbal-tea-20-drawstring-tea-bag.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/tetley_lemonchamomile.gif,"",5,Caffeine Free,0,Yes,No,No,1,""
82,487,"",142,"","","",5.5,http://www.coffeeforless.com/tetley-s-earl-grey-black-tea-20-drawstring-tea-bag.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/tetley_earlgrey.gif,"",5,Caffeinated,0,No,No,No,1,""
83,488,"",198,"","","",125,http://www.coffeeforless.com/bunn-bxb-home-coffee-brewer.html,http://mcdn.coffeeforless.com/media/catalog/product//b/u/bunn-bxb-home-coffee-brewer.jpg,"",0,"",0,"","",Yes,1,""
84,490,"",6663,"","","",59.96,http://www.coffeeforless.com/green-mountain-coffee-nantucket-blend-k-cups-96ct-medium.html,http://mcdn.coffeeforless.com/media/catalog/product//g/r/green-mountain-coffee-nantucket-blend-k-cups-96ct-medium-914.jpg,"",5,Caffeinated,96,No,No,Yes,"",1
85,491,"",378,"","","",350,http://www.coffeeforless.com/bunn-vp17-1-low-profile-pourover-coffee-brewer-warmer.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnpourover1.gif,"",0,"",0,"","",Yes,1,""
86,493,"",60051,"","","",59.96,http://www.coffeeforless.com/gloria-jean-s-butter-toffee-k-cups-96ct-flavored.html,http://mcdn.coffeeforless.com/media/catalog/product//g/l/gloria-jeans-butter-toffee-k-cups-96ct-flavored-914.jpg,"",5,Caffeinated,96,Yes,No,Yes,"",1
87,496,"",125,"","","",5.95,http://www.coffeeforless.com/celestial-seasonings-chamomile-25ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/celestial-seasonings-chamomile-tea-bags-25ct.jpg,"",5,Caffeine Free,0,No,No,Yes,1,""
88,499,"",24,"","","",43,http://www.coffeeforless.com/green-mountain-coffee-hazelnut-ground-coffee-24-2-2oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/frac_box.jpg,"",0,Caffeinated,24,Yes,No,Yes,1,""
89,501,"",376,"","","",380,http://www.coffeeforless.com/bunn-vpr-12-cup-pourover-coffee-brewer-2-warmers.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnpourover.gif,"",0,"",0,"","",Yes,1,""
90,503,"",358,"","","",1000,http://www.coffeeforless.com/bunn-ol35-12-cup-pour-omatic-coffee-brewer-2-warmers.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnsteel.gif,"",0,"",0,"","",Yes,1,""
91,504,"",367,"","","",2625,http://www.coffeeforless.com/bunn-sh-dbc-dual-soft-heat-coffee-brewer-smart-funnel-docking-system.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunndualsoft2.jpg,"",4,"",0,"","",Yes,1,""
92,505,"",21,"","","",41.6,http://www.coffeeforless.com/green-mountain-coffee-colombian-fair-trade-select-ground-coffee-24-2-2oz-bags.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/frac_box.jpg,"",0,Caffeinated,24,No,No,Yes,1,""
93,507,"",138,"","","",5.5,http://www.coffeeforless.com/tetley-s-orange-peach-herbal-tea-20-drawstring-tea-bag.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/tetley_orangepeach.gif,"",5,Caffeine Free,0,Yes,No,No,1,""
94,508,"",224,"","","",59.99,http://www.coffeeforless.com/10oz-styrofoam-coffee-cups-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/DART_10oz_foam.jpg,"",0,"",1000,"","",Yes,1,""
95,511,"",348,"","","",900,http://www.coffeeforless.com/bunn-cwtf3-mv-12-cup-multi-voltage-automatic-coffee-brewer-3-warmers.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunn3potbrewer2.gif,"",0,"",0,"","",Yes,1,""
96,513,"",377,"","","",400,http://www.coffeeforless.com/bunn-vps-12-cup-pourover-coffee-brewer-3-warmers.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnpourover3.gif,"",0,"",0,"","",Yes,1,""
97,514,"",379,"","","",380,http://www.coffeeforless.com/bunn-vp17-2-pourover-coffee-brewer-2-warmers.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/intro/BUNN_VP172_SS.jpg,"",0,"",0,"","",Yes,1,""
98,515,"",381,"","","",300,http://www.coffeeforless.com/bunn-a10-8-cup-pourover-coffee-brewer.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunna10.gif,"",5,"",0,"","",Yes,1,""
99,522,"",162,"","","",5.95,http://www.coffeeforless.com/bigelows-cozy-chamomile-herbal-tea-caffeine-free-28ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/bigelows-cozy-chamomile-herbal-tea-caffeine-free-28ct.jpg,"",5,Caffeine Free,0,No,No,Yes,1,""
100,523,"",0,"","","",10,http://www.coffeeforless.com/nestles-hot-chocolate-mix-marshmallows-30-packets.html,http://mcdn.coffeeforless.com/media/catalog/product//n/e/nestle-hot-chocolate-marshmallows-mix-30-packets.png,"",5,"",30,"","",Yes,1,""
101,526,"",126,"","","",5.95,http://www.coffeeforless.com/celestial-seasonings-cinnamon-apple-spice-caffeine-free-25ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/celestial-seasonings-cinnamon-apple-spice-caffeine-free-tea-bags-25ct.jpg,"",5,Caffeine Free,0,Yes,No,Yes,1,""
102,529,"",171,"","","",85,http://www.coffeeforless.com/heavy-weight-plastic-forks-1000ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/forks.jpg,"",0,"",1000,"","",Yes,1,""
103,530,"",157,"","","",5.95,http://www.coffeeforless.com/bigelow-s-mint-medley-herbal-caffeine-free-tea-28ct.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/bigelows-mint-medley-herbal-caffeine-free-tea-28ct.jpg,"",5,Caffeine Free,0,Yes,No,Yes,1,""
104,531,"",149899,"","","",6.5,http://www.coffeeforless.com/tazo-earl-grey-tea-24ct-box.html,http://mcdn.coffeeforless.com/media/catalog/product/images/coffeepods/tazo-earl-grey-tea-24ct-box.jpg,"",0,Caffeinated,0,No,No,Yes,1,""
105,535,"",365,"","","",1650,http://www.coffeeforless.com/bunn-single-sh-soft-heat-coffee-brewer-docking-system.html,http://mcdn.coffeeforless.com/media/catalog/product/images/uploads/main/bunnsinglesoft.gif,"",0,"",0,"","",Yes,1,""
